Run ID,Oportunidade,Conta,Perfil Cliente,Vendedor,Gross,Net,Portfólio,Segmento,Família Produto,Status,Fiscal Q,Data Fechamento,Ciclo (dias),Produtos,📝 Resumo Análise,🎯 Causa Raiz,⚠️ Causas Secundárias,Tipo Resultado,Evitável?,🚨 Sinais Alerta,Momento Crítico,💡 Lições Aprendidas,# Atividades,Ativ. 7d,Ativ. 30d,Distribuição Tipos,Período Pico,Cadência Média (dias),# Total Mudanças,# Mudanças Críticas,Mudanças Close Date,Mudanças Stage,Mudanças Valor,Campos + Alterados,Padrão Mudanças,Freq. Mudanças,# Editores,🏷️ Labels,🕐 Última Atualização
2026-02-02T07:27:01.203Z,MIDC-116709--[GCP] Ministério da Cultura_Hospedagem_Media CDN,SECRET DE ADMIN GERAL EXECUCAO ORCAMENT E FINANCEIRA,NOVO CLIENTE,Lucas Valverde,60000,7200,-,Gobierno,GCP Consumption,Perdida,FY25-Q3,31-08-2025,346,GCP Consumo,"O deal foi perdido devido à má qualificação inicial e subsequente abandono no pipeline. O cliente indicou falta de orçamento e interesse, sugerindo que a necessidade ou a prioridade do projeto nunca foi validada, resultando em 365 dias de inatividade.",Má Qualificação e Abandono de Pipeline (Higiene de Pipeline),"Falta de Champion/Sponsor identificado, Falha em estabelecer a dor e o valor (Implications of Pain), Inatividade extrema (365 dias)",MA_QUALIFICACAO,SIM,"365 dias de inatividade (abandono total), Apenas 1 atividade registrada no CRM, Motivo de perda: Cliente sem orçamento/não interessado, Deal permaneceu em 0% (nunca avançou da prospecção)",Fase de Prospecção/Qualificação inicial. O deal morreu antes de ser trabalhado.,Implementar critérios rigorosos de desqualificação (MEDDIC/BANT) para deals sem orçamento ou interesse claro. Estabelecer regras de higiene de pipeline para garantir que nenhum deal permaneça inativo por mais de 30 dias.,1,0,0,Outro(1),2025-01 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, FALHA MEDDIC, HIGIENE DE PIPELINE",
2026-02-02T07:27:01.203Z,[GCP] CNJ_Automatização de processos judiciais_Multimodal,Conselho Nacional de Justiça,BASE INSTALADA,Lucas Valverde,80000,9600,-,Gobierno,GCP Consumption,Perdida,FY25-Q3,30-09-2025,704,GCP Consumo,"A perda deste deal foi primariamente causada pelo abandono (125 dias de inatividade) e pela má qualificação inicial. A necessidade de automação via IA não foi validada com um orçamento alocado ou um Champion forte, resultando na desqualificação por falta de interesse e verba antes mesmo da realização da PoC.",Abandono do Deal e Má Qualificação (falha em validar orçamento e Champion),"Engajamento insuficiente (apenas 3 atividades), Ausência de Champion/Sponsor para impulsionar o projeto, Falha em validar o Orçamento (Economic Buyer) na fase inicial",ABANDONO,SIM,"Inatividade extrema (125 dias), Perda na fase 0% (Qualificação), Motivo de perda genérico ('Sem orçamento/Não interessado'), Baixíssimo volume de atividades (3 ações)",Fase de Qualificação/Prospecção (O deal morreu por inação após a discussão inicial da PoC),Implementar uma cadência rigorosa de follow-up para evitar inatividade superior a 30 dias. Deals que exigem PoC devem ter Champion e Orçamento (E&C do MEDDIC) validados antes de qualquer investimento de tempo e recurso.,3,0,0,Outro(3),2025-09 (2 atividades),77,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"ABANDONO, MA QUALIFICACAO, FALTA DE CHAMPION, GCP CONSUMO",
2026-02-02T07:27:01.203Z,GMRD-127560--#M25#sprint2#GCP - GM-RIO load balance-X1,Guarda Municipal Rio de Janeiro,BASE INSTALADA,Emilio Goncalves,60000,7200,-,Gobierno,GCP Consumption,Perdida,FY25-Q4,30-12-2025,221,GCP Consumo Nuevo,"O deal foi perdido devido à má qualificação inicial e subsequente abandono. Com apenas uma atividade registrada e 34 dias de inatividade, a falta de interesse e orçamento citada pelo cliente é um reflexo direto da ausência de engajamento e da incapacidade de estabelecer valor para o projeto de 'load balance'.",Má qualificação e abandono do deal (falha em validar BANT/MEDDIC).,"Engajamento insuficiente (apenas 1 ação), Falta de Champion ou Sponsor identificado, Não estabelecimento do valor percebido, resultando em 'sem orçamento'",MA_QUALIFICACAO,SIM,"Inatividade de 34 dias (abandono), Apenas 1 atividade registrada no histórico, Descrição vaga do projeto ('#load balance'), Deal mantido na fase 0% até o fechamento esperado",Qualificação Inicial (o deal nunca foi qualificado ou trabalhado após a abertura).,Implementar um critério de desqualificação automática (exit criteria) para deals de baixo valor que não apresentem engajamento (mínimo de 3 atividades) em 30 dias. É crucial validar o Orçamento (B) e o Interesse (I) antes de manter o deal ativo no pipeline.,1,0,0,Outro(1),2025-12 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"BAIXO ENGAGEMENT, ABANDONO, MA QUALIFICACAO, FALTA DE CHAMPION",
2026-02-02T07:27:01.203Z,#M25 PRDM-125081-Prefeitura de Mossoró-,Prefeitura de Mossoró,NOVO CLIENTE,Eder Verdun,67596,13519,-,Gobierno,GWS Licensing,Perdida,FY25-Q3,31-08-2025,208,Nueva Google Workspace Enterprise Standard | Nueva Google Workspace Enterprise Starter | Nueva Google Workspace Enterprise Plus,"A oportunidade foi perdida devido à falta de engajamento e subsequente abandono. Com apenas 4 ações registradas e 90 dias de inatividade, o deal nunca progrediu além da fase inicial, indicando uma falha crítica na qualificação e na identificação de um contato relevante ou Champion.",Abandono do Deal e Má Qualificação Inicial (falha em identificar o contato correto/Economic Buyer),"Cadência de atividades severamente insuficiente (4 ações em 90+ dias), Falta de Champion ou Sponsor interno, Deal mantido aberto por tempo excessivo (pipeline sujo)",ABANDONO,SIM,"90 dias de inatividade (abandono claro), Motivo de perda 'No responde/No contesta', Deal perdido na fase 0% (indica que nunca houve qualificação real)","Qualificação Inicial (O deal morreu logo após o primeiro contato, indicando que o contato não era o decisor ou não tinha interesse/urgência)","Implementar critérios de desqualificação automática para deals com inatividade superior a 30 dias. Reforçar a importância da identificação do Economic Buyer e Champion, especialmente em novos clientes do setor público, antes de abrir a oportunidade no CRM.",4,0,0,"Reuniones / Videoconferencia(3), Outro(1)",2025-11 (1 atividades),63,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"ABANDONO, MA QUALIFICACAO, FALTA CHAMPION, SETOR PUBLICO",
2026-02-02T07:27:01.203Z,#M25#SPRINT2 #VERTEX AI IIMD-125758--Resumo de Outorga,IGAM,NOVO CLIENTE,Alexsandra Junqueira,569999,401039,-,Gobierno,Aceleradores | GCP Consumption | GCP Services,Perdida,FY25-Q4,31-10-2025,199,Resumo de documentos | Pesquisa Contextual | GCP Consumo Nuevo | Servicios Profesionales GCP Data,"A oportunidade foi perdida devido à má qualificação inicial e subsequente abandono, resultando em apenas duas atividades registradas e 94 dias de inatividade. O status 'Desqualificada' em 0% indica que o projeto não tinha a prioridade, o orçamento ou o Champion necessários para avançar, morrendo por inanição.",Má Qualificação (falha em validar a urgência e o processo de decisão do novo cliente),"Abandono/Inatividade (94 dias sem follow-up efetivo), Falta de Champion/Sponsor (projeto não tinha tração interna), Timing Impróprio (a necessidade do cliente não era prioritária)",MA_QUALIFICACAO,SIM,"Perda em 0% (Desqualificada) – indica que a oportunidade nunca foi real ou foi mal entendida, Inatividade de 94 dias – sinal claro de abandono ou estagnação, Apenas 2 ações registradas para um deal de alto valor (R$ 570k)","Fase de Qualificação/Discovery. O deal morreu logo após ser criado, devido à falta de engajamento e validação dos critérios básicos.","Em novos clientes (IGAM), a qualificação deve ser extremamente rigorosa, focando na identificação imediata do Champion e do Processo de Decisão (MEDDIC). Deals que não demonstram engajamento (cadência mínima) em 30 dias devem ser fechados como 'Perdidos/Não Qualificados' para evitar poluir o pipeline e desperdiçar recursos.",2,0,0,Outro(2),2025-10 (2 atividades),-,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, NOVO CLIENTE, FALTA DE CHAMPION",
2026-02-02T07:27:01.203Z,#M25#SPRINT2#AGETSPACE-SEMI-126127--Adesao ARP SebNac-AgentSpace Ent Plus,SEBRAE MG,NOVO CLIENTE,Alexsandra Junqueira,42120,39312,-,Gobierno,GCP Consumption,Perdida,FY25-Q3,30-09-2025,155,Google Agentspace Enterprise Plus,"O deal foi perdido devido a uma falha crítica na qualificação inicial, resultando em um cliente sem interesse e sem orçamento para o produto. Após apenas duas atividades, o deal foi abandonado por 217 dias, confirmando que a necessidade ou o engajamento nunca foi estabelecido.",Má Qualificação (Cliente sem interesse/orçamento),"Abandono do Deal (217 dias de inatividade), Engajamento insuficiente (apenas 2 ações), Falta de Champion/Sponsor identificado",MA_QUALIFICACAO,SIM,"Inatividade extrema (217 dias), Perda registrada no estágio 0%, Motivo de perda combinado: 'Sem orçamento' e 'Não interessado'",Qualificação Inicial (O deal deveria ter sido fechado imediatamente após o primeiro contato sem interesse/orçamento),"Reforçar o processo de qualificação (MEDDIC/BANT) para novos clientes, garantindo que a necessidade, o orçamento e o interesse sejam validados antes de manter o deal no pipeline. Deals com engajamento zero devem ser fechados rapidamente para evitar 'deals zumbis'.",2,0,0,Outro(2),2025-06 (1 atividades),56,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, SEM ORCAMENTO, NOVO CLIENTE",
2026-02-02T07:27:01.203Z,UDED-128085-Universidade do Estado de Minas Gerais-,Universidade do Estado de Minas Gerais,NOVO CLIENTE,Alexsandra Junqueira,11000,1320,-,Gobierno,GCP Consumption,Perdida,FY25-Q3,30-09-2025,208,GCP Consumo,Oportunidade perdida na fase inicial (0%) devido à desqualificação imediata. A ausência total de atividades e histórico sugere que o lead não atendia aos critérios mínimos de qualificação (fit) ou foi abandonado logo após a criação. A falta de documentação impede a identificação precisa do motivo da desqualificação.,Má Qualificação Inicial e Falha na Documentação do Motivo de Perda,"Ausência de Engajamento (0 atividades), Falta de Fit (Desqualificação), Processo de Limpeza de Pipeline (Deal abandonado)",MA_QUALIFICACAO,SIM,"0 ações registradas no histórico, Perda na fase 0% (criação/desqualificação imediata), Motivo 'Descalificada' sem descrição de contexto",Criação do Deal/Primeira Revisão de Pipeline (o deal nunca deveria ter sido criado ou deveria ter sido desqualificado com documentação),"Implementar critérios de qualificação mais rigorosos (Lead Scoring/BANT) antes de criar a oportunidade no CRM. Exigir documentação obrigatória do motivo exato da desqualificação, mesmo em deals com 0 atividade, para evitar a perda de inteligência de mercado.",0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, 0 ATIVIDADE, DESQUALIFICADO, FALHA PROCESSO",
2026-02-02T07:27:01.203Z,#M25 #SPRINT2 #VERTEX AI #BigQUERY _IIMD-125382--Solução Plataforma Dados e Analytics,IGAM,NOVO CLIENTE,Alexsandra Junqueira,705335,546935,-,Gobierno,Aceleradores | GCP Consumption | GCP Services,Perdida,FY25-Q3,30-09-2025,57,Acelerador para Coleta de Dados | Acelerador para Integração e Consolidação de Dados | Acelerador Semântico de Dados | GCP Consumo Nuevo | Servicios Profesionales GCP Data,"A oportunidade foi perdida devido à má qualificação inicial e subsequente abandono. Com apenas uma atividade registrada e 125 dias de inatividade, o deal nunca progrediu além do contato inicial, indicando que a necessidade ou o timing do cliente (IGAM, novo cliente) não foram validados. O status 'Descalificada' a 0% confirma que a oportunidade não era viável.",Má Qualificação e Abandono (Falta de Engajamento),"Falta de Champion/Sponsor identificado, Falha no processo de desqualificação rápida (deal ficou 'parado' por 125 dias), Ausência de histórico com o novo cliente",MA_QUALIFICACAO,SIM,"Inatividade extrema (125 dias), Volume de atividades insuficiente (1 ação total), Status de 0% de probabilidade de fechamento mantido por longo período, Cliente Novo (IGAM) sem histórico de relacionamento",Fase de Descoberta Inicial (O deal morreu logo após o primeiro contato e foi formalmente desqualificado meses depois).,"Implementar critérios de qualificação (MEDDIC) mais rigorosos para novos clientes, especialmente em soluções complexas (Vertex AI/BigQuery). Se o engajamento for nulo após a primeira ação, desqualificar imediatamente em vez de permitir que o deal fique abandonado no pipeline, distorcendo métricas de ciclo de vendas.",1,0,0,Outro(1),2025-09 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, FALTA DE CHAMPION, NOVO CLIENTE",
2026-02-02T07:27:01.203Z,#M25 #SPRINT2 #VERTEX AI _ IEDF-125152--Licenciamento Ambiental com IA,IEF,NOVO CLIENTE,Alexsandra Junqueira,570000,401040,-,Gobierno,Aceleradores | GCP Services | GCP Consumption,Perdida,FY25-Q3,30-09-2025,210,Resumo de documentos | Pesquisa Contextual | Servicios Profesionales GCP Data | GCP Consumo Nuevo,"A oportunidade foi perdida na fase inicial (0%) devido a uma má qualificação e subsequente abandono. O deal registrou apenas uma atividade e permaneceu inativo por 125 dias, indicando que o cliente não estava pronto ou o fit inicial era inexistente.",Má qualificação inicial e falha em estabelecer engajamento mínimo (falta de BANT/MEDDIC).,"Abandono do deal após o primeiro contato (125 dias de inatividade), Ausência de um Champion ou Sponsor identificado, Motivo de perda genérico ('Descalificada') que impede aprendizado detalhado",MA_QUALIFICACAO,SIM,"Inatividade extrema (125 dias), Volume de atividades nulo (apenas 1 ação), Perda na fase 0% (indica que nunca foi uma oportunidade real), Cliente Novo sem histórico de relacionamento",Qualificação Inicial (O deal foi desqualificado ou abandonado imediatamente após o primeiro contato/registro).,"Implementar um gate de qualificação mais rigoroso (Mínimo de 3 atividades e identificação de Champion/Dor) antes de mover um lead para a fase de Oportunidade. Se o deal for desqualificado, o motivo real deve ser capturado imediatamente, e não apenas 'Outro'.",1,0,0,Outro(1),2025-09 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, FALTA DE CHAMPION, NOVO CLIENTE",
2026-02-02T07:27:01.203Z,SMDE-122165-Municipio de Belo Horizonte - PBH-,PBH - Prefeitura de Belo Horizonte,NOVO CLIENTE,Alexsandra Junqueira,24500,24500,-,Gobierno,GCP Services,Perdida,FY25-Q3,30-09-2025,212,Servicios Profesionales GCP Data,"O deal foi perdido devido à completa inatividade e falta de engajamento do cliente (ghosting), agravada pela ausência de qualquer follow-up interno (0 ações). A falha na qualificação inicial, especialmente em um novo cliente do setor público, impediu a identificação de um Champion e a validação do processo de compra, levando ao abandono.",Má qualificação inicial e abandono do deal por falta de cadência/follow-up.,"Ausência de Champion/Sponsor interno na PBH, Incapacidade de mapear o processo de decisão (D do MEDDIC) em um novo cliente do setor público, Zero atividades registradas, indicando má gestão do pipeline",ABANDONO,SIM,"0 ações registradas no CRM, Motivo de perda 'No responde, No contesta' (Ghosting), Cliente novo no setor público (PBH), exigindo maior rigor na qualificação, Deal perdido na fase 0% (Qualificação)",Qualificação Inicial (Fase 0%),"Implementar um processo de desqualificação automática (stalled/dead) para deals que permaneçam com 0 ações por mais de 30 dias. Em novos clientes do setor público, a identificação do Champion e a validação do Processo de Decisão (MEDDIC) devem ser requisitos obrigatórios antes de avançar o deal.",0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"GHOSTING, MA QUALIFICACAO, ABANDONO, SETOR PUBLICO",
2026-02-02T07:27:01.203Z,TTED-123530-TRE/GO - Tribunal Eleitoral de Goiás- Aceleradores #M25 #VertexAI,TRE/GO - Tribunal Eleitoral de Goiás,NOVO CLIENTE,Carlos Moll,140000,104800,-,Gobierno,GCP Consumption | Aceleradores,Perdida,FY25-Q4,31-12-2025,307,GCP Consumo Nuevo | Transcrição de vídeo,"A perda ocorreu devido a um desalinhamento fundamental entre a solução proposta (IA avançada e aceleradores) e a maturidade/necessidade imediata do cliente, que buscava algo mais simples e palpável. A má qualificação inicial e o subsequente abandono do deal (apenas 3 atividades) confirmaram a falta de prioridade e interesse mútuo.",Má Qualificação / Desalinhamento de Escopo,"Baixo Engajamento e Abandono (33 dias de inatividade), Falta de Champion/Sponsor para projeto complexo, Proposta de Valor Inadequada (Solução muito complexa para o ponto de entrada)",MA_QUALIFICACAO,SIM,"Descrição do CRM: Cliente quer começar com algo mais palpável e simples (Sinal de mismatch de escopo), Apenas 3 ações registradas no histórico, 33 dias de inatividade antes do fechamento, Motivo de perda: Cliente sin presupuesto / El cliente no está interesado (Geralmente mascara falta de valor percebido)",Fase de Qualificação/Proposta Inicial. O feedback do cliente sobre a necessidade de simplicidade não resultou em um ajuste de escopo.,"Em novos clientes, é crucial validar a maturidade tecnológica e o ponto de entrada. Deve-se priorizar projetos de 'land and expand' que atendam à necessidade simples e imediata do cliente, em vez de liderar com soluções de alta complexidade (IA/Aceleradores), garantindo que o escopo seja ajustado ao feedback inicial.",3,0,0,"Reuniones / Videoconferencia(2), Outro(1)",2025-02 (2 atividades),154,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, DESALINHAMENTO ESCOPO, NOVO CLIENTE",
2026-02-02T07:27:01.203Z,#M25-124538-Ministério Público do Distrito Federal e dos Territórios-,Ministério Público do Distrito Federal e dos Territórios,NOVO CLIENTE,Carlos Moll,200000,112000,-,Gobierno,GCP Consumption | Aceleradores,Perdida,FY25-Q3,30-09-2025,196,GCP Consumo | Transcrição de vídeo,"O deal foi perdido na fase inicial (0%) e classificado como 'Descalificada' após apenas uma atividade e 308 dias de inatividade. Isso indica uma falha crítica na qualificação inicial do cliente (Ministério Público do Distrito Federal e dos Territórios) ou um abandono completo do processo de vendas, resultando em uma perda não documentada e tardia.",Má Qualificação e Abandono do Deal,"Falta de Engajamento e Follow-up (apenas 1 ação), Ausência de Documentação (Descrição CRM vazia), Não identificação de um Champion ou Sponsor",MA_QUALIFICACAO,SIM,"Apenas 1 atividade registrada em 308 dias, Perda na fase 0% (indica que nunca houve engajamento real), Ausência de descrição do motivo da desqualificação, Deal com fechamento esperado em 30/09/2025 perdido em 02/02/2026 (perda tardia para um deal que nunca andou)",Fase de Prospecção/Qualificação Inicial. O deal falhou em progredir após o contato inicial.,"Reforçar o processo de qualificação (MEDDIC/BANT) para novos clientes, garantindo que deals sem fit ou sem Champion sejam desqualificados imediatamente. Implementar uma regra de higiene de pipeline para evitar que deals fiquem inativos por mais de 30 dias sem documentação do próximo passo.",1,0,0,Outro(1),2025-03 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO DEAL, FALHA PROCESSUAL",
2026-02-02T07:27:01.203Z,SEMT-126692-SEMA MT-,SEMA MT,NOVO CLIENTE,Carlos Moll,100000,100000,-,Gobierno,Aceleradores,Perdida,FY25-Q3,29-08-2025,55,Acelerador Avançado para Mapeamento e Análise de Riscos Ambientais,"A oportunidade foi perdida devido à má qualificação inicial e subsequente abandono. Com apenas uma atividade registrada e desqualificada na fase 0%, o deal nunca demonstrou fit ou prioridade, resultando em 212 dias de inatividade.","Má Qualificação e Abandono Precoce. O deal foi desqualificado (0%) logo após o contato inicial, indicando que não havia fit ou prioridade, e foi deixado inativo por 212 dias.","Engajamento Insuficiente (apenas 1 ação), Falta de Mapeamento MEDDIC (nenhum elemento estabelecido), Ausência de Champion/Sponsor",MA_QUALIFICACAO,SIM,"Apenas 1 atividade registrada, 212 dias de inatividade, Perda na fase 0% (Desqualificada)",Qualificação Inicial (O deal falhou em demonstrar viabilidade logo no primeiro contato),"Implementar critérios de qualificação rigorosos (ex: BANT/MEDDIC) para novos clientes. Deals desqualificados devem ser encerrados imediatamente com o motivo correto, evitando o abandono e a distorção do pipeline.",1,0,0,Reuniones / Videoconferencia(1),2025-07 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, NOVO CLIENTE",
2026-02-02T07:27:01.203Z,#M25 #MMP-124541-#M25 MPMS-,#M25 MPMS,NOVO CLIENTE,Carlos Moll,200000,112000,-,Gobierno,GCP Consumption | Aceleradores,Perdida,FY25-Q3,30-09-2025,196,GCP Consumo | Transcrição de vídeo,"O deal foi desqualificado prematuramente após apenas uma ação, indicando que o lead capturado no evento Enastic 2025 não possuía o fit ou a urgência necessários. A perda ocorreu devido à má qualificação inicial (status 0%) e subsequente abandono, evidenciado pelos 125 dias de inatividade.","Má Qualificação (Lead Fit) e Abandono. O deal foi desqualificado na fase inicial, mas permaneceu inativo no pipeline por um período excessivo.","Engajamento insuficiente (apenas 1 ação registrada), Qualificação superficial do lead de evento (Enastic 2025), Falta de urgência ou sponsor validado (MEDDIC Gaps)",MA_QUALIFICACAO,SIM,"Apenas 1 atividade registrada para um deal de R$ 200k, 125 dias de inatividade (abandono), Status 'Perdida (0%)' e motivo 'Descalificada', indicando falha na qualificação inicial",Qualificação Inicial (Fase 0%). O deal morreu imediatamente após a captação do lead no evento.,"É crucial implementar um processo de qualificação mais rigoroso para leads de eventos (pós-Enastic) antes de alocá-los ao pipeline de vendas. Deals desqualificados devem ser encerrados imediatamente, evitando o acúmulo de inatividade e a falsa esperança no pipeline.",1,0,0,Outro(1),2025-09 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, LEAD EVENTO, GCP CONSUMO",
2026-02-02T07:27:01.203Z,#M25 SSAP-106419--ia paranacidade,SERVICO SOCIAL AUTONOMO PARANACIDADE,NOVO CLIENTE,Gabriel Leick,150000,106000,-,Gobierno,GCP Consumption | GCP Services,Perdida,FY25-Q3,31-07-2025,424,GCP Consumo | Servicios Profesionales GCP Data,"Oportunidade perdida devido à má qualificação inicial e subsequente abandono. O baixo engajamento, evidenciado por apenas duas atividades e 186 dias de inatividade, impediu a validação do interesse e do orçamento do cliente, resultando em uma perda precoce por falta de prioridade interna.",Má Qualificação e Abandono do Deal,"Falta de Engajamento (186 dias de inatividade), Ausência de Champion/Sponsor interno, Não validação do Orçamento (BANT/MEDDIC)",MA_QUALIFICACAO,SIM,"Inatividade de 186 dias, Apenas 2 ações registradas para um deal de $150k, Status de 0% de probabilidade de fechamento, Motivo de perda 'Sem orçamento/Não interessado' em fase inicial",Fase de Qualificação (O deal nunca progrediu além da descoberta inicial),"Implementar critérios rigorosos de desqualificação (exit criteria) para deals com baixo engajamento. Se o interesse e o orçamento não forem validados em um período curto, o deal deve ser desqualificado para evitar o desperdício de tempo em oportunidades frias.",2,0,0,Outro(2),2025-07 (1 atividades),36,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, FALTA DE CHAMPION, GCP DATA",
2026-02-02T07:27:01.203Z,MDPG-128962--GWS,MUNICIPIO DE PONTA GROSSA,NOVO CLIENTE,Gabriel Leick,164400,32880,-,Gobierno,GWS Licensing,Perdida,FY25-Q3,31-07-2025,43,Nueva Google Workspace Enterprise Starter | Nueva Google Workspace Enterprise Standard,"O negócio foi perdido devido à entrada extremamente tardia em um processo de licitação pública (Pregão Eletrônico), onde a decisão é rigidamente baseada no menor preço. A falta de engajamento prévio impediu a influência nas especificações técnicas e a construção de valor diferenciado, resultando em uma perda inevitável para a concorrência que ofereceu o menor lance.",TIMING (Entrada tardia em processo de licitação formalizado),"Perda por preço em leilão público (Pregão Eletrônico), Falta de engajamento e abandono (360 dias inativo), Ausência de Champion/Influência na fase de especificação (PDTIC)",TIMING,PARCIALMENTE,"Deal inserido ou atualizado apenas após a publicação do Pregão Eletrônico, Inatividade extrema (360 dias) indicando abandono após a perda do leilão, Motivo de perda 'Competencia' em um ambiente de leilão público, que geralmente significa preço","Fase de Qualificação/Proposta (O deal estava fundamentalmente perdido no momento em que o edital foi publicado, pois não houve trabalho de influência prévia).","Para o setor público, o engajamento deve ocorrer na fase de planejamento (PDTIC) para influenciar os requisitos antes da publicação do edital. Se a entrada for tardia (após a publicação do Pregão), o deal deve ser desqualificado imediatamente, a menos que haja uma vantagem de preço esmagadora, pois a chance de vitória é mínima.",1,0,0,Outro(1),2025-02 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"SETOR PUBLICO, LICITACAO, PREGAO ELETRONICO, PERDA POR PRECO, ABANDONO",
2026-02-02T07:27:01.203Z,#M25#sprint2#GWS - TRDT-125599--GWS Ent Standard-Upgrade,TRT 1 - Tribunal Regional do Trabalho 1° Região de RJ,BASE INSTALADA,Emilio Goncalves,19440,3888,-,Gobierno,GWS Licensing,Perdida,FY25-Q4,30-10-2025,26,Nueva Google Workspace Enterprise Standard,"O negócio foi perdido devido à má qualificação inicial, evidenciada pela perda na fase 0% com a justificativa de falta de orçamento e interesse. A baixa cadência de atividades (3 ações) e o abandono subsequente (95 dias inativo) confirmam que o valor da atualização nunca foi estabelecido com o decisor econômico.",Má Qualificação e Falta de Prioridade do Cliente,"Abandono do Deal (95 dias de inatividade), Falta de Champion/Sponsor interno para impulsionar o upgrade, Baixo volume de engajamento (3 ações)",MA_QUALIFICACAO,SIM,"Perda na fase 0% (indica falha na qualificação básica), 95 dias de inatividade (abandono), Justificativa de 'sem orçamento' em um cliente de base instalada",Qualificação Inicial (O deal nunca progrediu além da identificação inicial da oportunidade),Implementar um processo de desqualificação rápida (early exit) para oportunidades que apresentem falta de orçamento ou interesse imediato. Não permitir que deals permaneçam inativos por mais de 30 dias na fase inicial. Reforçar a necessidade de identificar o Economic Buyer e o Champion antes de registrar a oportunidade.,3,0,0,"Reuniones / Videoconferencia(2), Outro(1)",2025-10 (2 atividades),81,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, FALTA DE BUDGET, ABANDONO, BASE INSTALADA",
2026-02-02T07:27:01.203Z,SDDU-128109--SDUH_Controle de Acesso_Horus,SECRETARIA DE DESENVOLVIMENTO URBANO E HABITACÃO,NOVO CLIENTE,Luciana Fonseca,0,0,-,Gobierno,GCP Services,Perdida,FY25-Q3,31-08-2025,178,Servicios Profesionales GCP Data,"Esta oportunidade foi perdida primariamente devido à má qualificação inicial, evidenciada pelo valor zero e pela razão de perda 'cliente sem orçamento/não interessado'. O deal foi subsequentemente abandonado, registrando 224 dias de inatividade e apenas 4 ações totais, indicando que o interesse e a necessidade do cliente nunca foram validados.",Má Qualificação e Abandono do Deal,"Ausência de Champion ou Sponsor, Falta de validação de orçamento (BANT/MEDDIC), Engajamento insuficiente (224 dias inativo)",MA_QUALIFICACAO,SIM,"Valor do Deal igual a zero (0), Inatividade prolongada (224 dias), Razão de perda genérica indicando falta de interesse/orçamento, Baixo volume de atividades (4 ações)",Qualificação Inicial (O deal deveria ter sido desqualificado na fase de descoberta),"Reforçar o processo de qualificação (MEDDIC) para garantir que o cliente tenha interesse, orçamento e um sponsor definido antes de alocar recursos. Implementar alertas automáticos para deals com mais de 30 dias de inatividade e valor zero.",4,0,0,Reuniones / Videoconferencia(4),2025-06 (4 atividades),6,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, SEM INTERESSE, VALOR ZERO",
