Run ID,Oportunidade,Conta,Perfil,Produtos,Vendedor,Gross,Net,Fase Atual,Forecast SF,Fiscal Q,Data Prevista,Ciclo (dias),Dias Funil,Atividades,Atividades (Peso),Mix Atividades,Idle (Dias),Qualidade Engajamento,Forecast IA,Confiança (%),Motivo Confiança,MEDDIC Score,MEDDIC Gaps,MEDDIC Evidências,BANT Score,BANT Gaps,BANT Evidências,Justificativa IA,Regras Aplicadas,Incoerência Detectada,Perguntas de Auditoria IA,Flags de Risco,Gaps Identificados,Cód Ação,Ação Sugerida,Risco Principal,# Total Mudanças,# Mudanças Críticas,Mudanças Close Date,Mudanças Stage,Mudanças Valor,🚨 Anomalias Detectadas,Velocity Predição,Velocity Detalhes,Território Correto?,Vendedor Designado,Estado/Cidade Detectado,Fonte Detecção,Calendário Faturação,Valor Reconhecido Q1,Valor Reconhecido Q2,Valor Reconhecido Q3,Valor Reconhecido Q4,🕐 Última Atualização
2026-01-30T03:44:20.275Z,PDBH-129789--ARP 2025 - GOOGLE GWS (Lote 2),PRODABEL,NOVO CLIENTE,Transfertoken Google Vault | Transfertoken Google Workspace Enterprise Plus | Transfertoken Google Workspace Enterprise Plus - Archived User | Transfertoken Google Workspace Enterprise Standard | Transfertoken Google Workspace Enterprise Standard - Archived User | Transfertoken Google Workspace Enterprise Starter | Transfertoken Google Workspace Frontline,Alexsandra Junqueira,171396,-8569.8,Evaluación,Pipeline,FY26-Q1,27/02/2026,235,212,2,1.6,Reuniones / Videoconferencia:1,0,MÉDIA,PIPELINE,25,A margem líquida é negativa e há flags críticos de inviabilidade financeira e ausência de qualificação BANT.,32,"Metrics, Buyer, Pain, Champion","Criteria, Process",25,"Budget, Authority, Need",Timing,"O deal apresenta múltiplos bloqueadores críticos. O Net Revenue é negativo (-8569.8), e o sistema sinaliza VALOR LÍQUIDO ZERADO e MARGEM ABAIXO DO MÍNIMO. A qualificação BANT está ausente, e a fase (20% - Evaluación) é extremamente baixa para um fechamento previsto em menos de 30 dias (27/02/2026). Embora haja atividade recente (0 dias inativo), o foco da atividade é processual (publicação de edital), e não estratégico de valor/negociação. O deal é inviável financeiramente na estrutura atual.",HARD GATE: Deal com >90 dias e <3 atividades. Sugerido arquivamento. | VALOR LÍQUIDO ZERADO | QUALIFICAÇÃO BANT AUSENTE | MARGEM < 10%,OK,Qual é a justificativa para o Net Revenue negativo e qual o plano imediato para corrigir a margem? | Qual o status atual do EDITAL e qual a próxima etapa formal após a data de publicação (20/01)? | Quem é o decisor final (Authority) e qual o Budget alocado para esta ARP?,"NOVO CLIENTE, DESQUALIFICAÇÃO PRECOCE, VALOR LÍQUIDO ZERADO, MARGEM ABAIXO DO MÍNIMO, BANT AUSENTE, EDITAL, QUALIFICAÇÃO BANT AUSENTE, OPORTUNIDADE ESTRATÉGICA GTM 2026","Inviabilidade financeira (Net Revenue negativo), Ausência de qualificação BANT (confirmado por flag), Incoerência entre Fase (20%) e Data de Fechamento (27/02/2026)",ENCERRAR-INATIVO,"O vendedor deve revisar imediatamente a estrutura de preços para garantir margem positiva e validar os critérios BANT (Budget, Authority, Need, Timeline) antes de manter o deal no forecast. A data de fechamento deve ser ajustada se a fase não avançar rapidamente.","O deal é financeiramente inviável na configuração atual, exigindo reestruturação de pricing ou desqualificação.",11,0,0,1,1,OK,ESTÁVEL (Risco:60%),Fase:0d | Valor:0%/d | Ativ:0%,Sim,ALEXSANDRA JUNQUEIRA,Minas Gerais,CRM,ANUAL x 1 ano,171396,0,0,0,1/30/2026
2026-01-30T03:44:20.275Z,PDBH-125592--Serviços voltados ao GCP Infra e Data  - IA,PRODABEL,NOVO CLIENTE,Servicios Profesionales GCP Data | Servicios Profesionales GCP Infra,Alexsandra Junqueira,150000,150000,Evaluación,Pipeline,FY26-Q2,30/06/2026,269,123,2,2,Reuniones / Videoconferencia:2,126,MÉDIA,PIPELINE,30,"A alta inatividade (126 dias) e o foco das atividades em um evento de GWS/Produtividade, e não nos serviços GCP Infra/Data do escopo, indicam baixa qualificação.",32,"Metrics, Process, Pain, Champion","Buyer, Criteria",50,"Budget, Need","Authority, Timing","O deal está em fase inicial (20%) e possui inatividade extrema (126 dias), acionando o ALERTA DE ESTAGNAÇÃO e a flag DESQUALIFICAÇÃO PRECOCE. O histórico mostra dependência de 'demandas de projetos' e falta de orçamento anterior. As últimas atividades registradas tratam da organização de um evento de marketing/conscientização (GWS/AI) e não do avanço do processo de contratação dos serviços GCP de R$ 150k, indicando desalinhamento de escopo ou prioridade. A qualificação BANT é fraca.",HARD GATE: Deal com >90 dias e <3 atividades. Sugerido arquivamento. | DEAL DESK OBRIGATORIO | OPORTUNIDADE ESTAGNADA,OK,"O escopo de 'Serviços Profissionais GCP Data/Infra' é o mesmo que está sendo discutido nas reuniões sobre o 'Evento de Produtividade GWS'? | Qual é o status do 'Processo de Cadastramento de Chamamento Publico' e qual é o próximo marco formal? | Existe orçamento (B) e autoridade (A) definidos para a contratação dos serviços de R$ 150k em 2026, ou o deal depende de demandas futuras? | O Deal Desk obrigatório foi acionado e aprovado para este valor/escopo?","BANT AUSENTE, DEAL DESK OBRIGATÓRIO, ALERTA DE ESTAGNAÇÃO, DESQUALIFICAÇÃO PRECOCE, OPORTUNIDADE ESTRATÉGICA GTM 2026","Inatividade crítica (126 dias) e alerta de estagnação., Desalinhamento entre o escopo do deal (GCP Infra/Data) e o foco das atividades recentes (Evento GWS/AI)., BANT (Budget/Need) ausente ou não confirmado, conforme histórico de 'sem orçamento' e 'aguardar demandas'., Necessidade de checagem do Deal Desk (Regra de Ouro 1).",ENCERRAR-INATIVO,"Requalificar o deal imediatamente, confirmando se o escopo de GCP Infra/Data ainda é prioritário e se há orçamento definido para 2026. Se o foco for apenas o evento, o deal deve ser encerrado ou o escopo ajustado.","O deal é um placeholder (deal fantasma) que não reflete uma demanda ativa e orçada, ou o foco do cliente mudou completamente para iniciativas de GWS/Eventos, despriorizando o projeto de GCP Infra/Data.",9,0,0,3,1,OK,ESTÁVEL (Risco:60%),Fase:32d | Valor:0%/d | Ativ:0%,Sim,ALEXSANDRA JUNQUEIRA,Minas Gerais,CRM,MENSAL x 1 ano,0,0,37500,37500,1/30/2026
2026-01-30T03:44:20.275Z,PDBH-121608--Serviços GWS - GenAI,PRODABEL,NOVO CLIENTE,Servicios Profesionales Workspace,Alexsandra Junqueira,150000,150000,Evaluación,Pipeline,FY26-Q2,30/06/2026,622,384,0,0,-,378,BAIXA,PIPELINE,10,"Oportunidade inativa por 378 dias (12 meses) sem nenhuma atividade registrada, indicando que é um 'zumbi deal' com probabilidade de fechamento próxima de zero.",16,"Metrics, Buyer, Process, Pain, Champion",Criteria,0,"Budget, Authority, Need, Timing",-,"O deal está estagnado na fase 'Evaluación' desde sua criação, conforme o ALERTA INCOERÊNCIA. A ausência total de engajamento (0 ações) e a presença das flags 'ALERTA DE ESTAGNAÇÃO' e 'DESQUALIFICAÇÃO PRECOCE' confirmam que esta oportunidade não está sendo trabalhada. O histórico de adiamento de data de fechamento (três vezes) e a flag 'QUALIFICAÇÃO BANT AUSENTE' reforçam a necessidade urgente de encerramento ou requalificação completa.",HARD GATE: Deal com >90 dias e <3 atividades. Sugerido arquivamento. | DEAL DESK OBRIGATORIO | VELOCITY: DEAL ESTAGNADO | OPORTUNIDADE ESTAGNADA | QUALIFICAÇÃO BANT AUSENTE,Oportunidade há 12 meses sem evolução de fase,Qual a justificativa para manter o deal aberto após 378 dias de inatividade e sem nenhuma ação registrada? | O processo de Cadastramento de Chamamento Público (mencionado na descrição) foi concluído? Qual o próximo marco oficial e a data prevista? | Há evidência de aprovação do Deal Desk para este valor e escopo (Regra de Ouro 1)?,"DESQUALIFICAÇÃO PRECOCE, DEAL DESK OBRIGATÓRIO, ALERTA DE ESTAGNAÇÃO, BANT AUSENTE, ZOMBIE DEAL, QUALIFICAÇÃO BANT AUSENTE, OPORTUNIDADE ESTRATÉGICA GTM 2026","Inatividade crítica (378 dias) e 0 atividades registradas., Qualificação BANT ausente e flag de Desqualificação Precoce., Ausência de evidência de aprovação do Deal Desk, apesar da obrigatoriedade.",ENCERRAR-INATIVO,"Encerrar esta oportunidade imediatamente como 'Perdida - Inatividade/Desqualificação' ou, no mínimo, mover para a fase de Desqualificação. Exigir justificativa do AE para mantê-la aberta e, se mantida, exigir um plano de ação imediato.",Perda por inatividade e desqualificação. O deal está poluindo o pipeline e distorcendo a projeção de fechamento.,11,0,0,3,2,OK,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:0%,Sim,ALEXSANDRA JUNQUEIRA,Minas Gerais,CRM,-,,,,,1/30/2026
2026-01-30T03:44:20.275Z,CDTD-114246--PRODEMGE - Parceria Estrategica _ IA,PRODEMGE,NOVO CLIENTE,Servicios Profesionales GCP Data | Solução Vertical Legal | Solução Vertical PQR´S,Alexsandra Junqueira,480000,480000,Propuesta,Upside,FY26-Q2,29/05/2026,674,560,19,18.2,Reuniones / Videoconferencia:17,16,ALTA,POTENCIAL,50,"O principal stakeholder (Gerência de Inovação) não percebe valor na solução, confundindo-a com ofertas nativas do Google, exigindo revalidação do Business Plan.",64,"Metrics, Champion","Buyer, Criteria, Process, Pain",75,Budget,"Authority, Need, Timing","O deal está ativo e o blocker principal foi identificado (falta de percepção de valor/diferenciação). A cadência de atividades é boa, mas o fechamento está muito distante (05/2026) para um deal em fase de Proposta (60%). A falta de aprovação do Deal Desk é um risco processual crítico (Regra de Ouro 1).",DEAL DESK OBRIGATORIO,OK,O Deal Desk foi aprovado para este valor e data de fechamento? | Qual o status da otimização do Business Plan de Parceria Estratégica? | Qual a próxima reunião agendada com Rodrigo Paiva (Gerência de Inovação) para resolver a objeção de valor?,"DEAL DESK PENDENTE, BANT AUSENTE, OBJEÇÃO DE VALOR, DEAL DESK OBRIGATÓRIO, OPORTUNIDADE ESTRATÉGICA GTM 2026","Falta de aprovação formal do Deal Desk (Regra de Ouro 1)., Bloqueio crítico de valor/diferenciação com a Gerência de Inovação., Timeline de fechamento muito longa (05/2026) para a fase atual (60%).",CHECAR-DEAL-DESK,"Confirmar a aprovação do Deal Desk e, simultaneamente, agendar uma reunião de follow-up focada exclusivamente em demonstrar o ROI e a diferenciação da Xertica vs. Agentes Gemini.","Perda do deal devido à falta de diferenciação percebida pelo stakeholder chave (Rodrigo Paiva), resultando em 'No Decision'.",34,0,0,3,17,6 editores diferentes | Valor alterado 17x,ESTÁVEL (Risco:50%),Fase:77d | Valor:0.01%/d | Ativ:0%,Sim,ALEXSANDRA JUNQUEIRA,Minas Gerais,CRM,MENSAL x 1 ano,0,40000,120000,120000,1/30/2026
2026-01-30T03:44:20.275Z,REEN-137302-REEN-120354-#Renovação - -Renovação GWS,Redomo Energia,BASE INSTALADA,Renovación Google Workspace Business Standard | Renovación Google Workspace Business Starter,Alex Araujo,2772,332.64,Calificar,Pipeline,FY26-Q4,18/11/2026,402,115,0,0,-,SEM REGISTRO,BAIXA,PIPELINE,20,"Confiança muito baixa devido à ausência total de engajamento (0 atividades) e múltiplas bandeiras de estagnação e qualificação BANT ausente, transformando o deal em um placeholder.",0,"Metrics, Buyer, Criteria, Process, Pain, Champion",-,0,"Budget, Authority, Need, Timing",-,"O deal é uma renovação de base instalada, o que é um ponto positivo. No entanto, está na fase 'Calificar' (10%) há mais de três meses (criado em 12/10/2025) sem NENHUMA atividade registrada. O sistema corretamente sinaliza 'ALERTA DE ESTAGNAÇÃO' e 'QUALIFICAÇÃO BANT AUSENTE'. A data de fechamento (18/11/2026) está excessivamente distante para um deal que não possui engajamento inicial. Este deal não está sendo trabalhado e representa risco de perda por inação.",HARD GATE: Deal com >90 dias e <3 atividades. Sugerido arquivamento. | VELOCITY: DEAL ESTAGNADO | OPORTUNIDADE ESTAGNADA | QUALIFICAÇÃO BANT AUSENTE,OK,"Qual é o plano de ação imediato para reengajar o cliente Redomo Energia nesta renovação? | Qual é a evidência de que o BANT foi validado, conforme exigido pela fase 'Calificar'? | Por que a data de fechamento está definida para 18/11/2026, sendo que o deal está completamente inativo?","BANT AUSENTE, DESQUALIFICAÇÃO PRECOCE, ALERTA DE ESTAGNAÇÃO, QUALIFICAÇÃO BANT AUSENTE, OPORTUNIDADE ESTRATÉGICA GTM 2026","Ausência de Engajamento (0 atividades), Qualificação BANT Ausente (Flag do sistema), Múltiplos Alertas de Estagnação, Data de Fechamento excessivamente distante para um deal inativo",ENCERRAR-INATIVO,"O AE deve realizar uma requalificação BANT completa imediatamente. Se não houver evidência de contato e um plano de ação claro (próximos passos) em 7 dias, a oportunidade deve ser desqualificada e removida do pipeline.",Perda da renovação por inação e estagnação. O deal é um placeholder sem plano de ação.,4,0,0,0,1,OK,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:0%,Sim,ALEX ARAUJO,São Paulo,CRM,-,,,,,1/30/2026
2026-01-30T03:44:20.275Z,SPSD-109625--(GWS)_SAP,SAO PAULO SECRETARIA DA ADMINISTRACAO PENITENCIARIA,NOVO CLIENTE,Nueva Google Workspace Business Starter,Luciana Fonseca,36000,7200,Evaluación,Pipeline,FY26-Q3,30/09/2026,894,656,5,4.6,Reuniones / Videoconferencia:4,245,MÉDIA,PIPELINE,25,"Bloqueio crítico devido a 245 dias de inatividade e suspensão do projeto por reestruturação interna do cliente, conforme registrado nas atividades.",32,"Metrics, Buyer, Pain, Champion","Criteria, Process",50,"Authority, Timing","Budget, Need","O negócio está estagnado há 21 meses na fase inicial (20%) e possui um alerta de inatividade de 245 dias. A data de fechamento foi empurrada para 30/09/2026. As atividades indicam que a contratação está 'momentaneamente suspensa' devido à separação da Polícia Penal. O valor atual de 36.000 é incoerente com a solicitação anterior de cotação de 500 licenças, sugerindo que o escopo está desatualizado ou o valor é incorreto. Múltiplas flags de sistema (BANT AUSENTE, Estagnação) confirmam a necessidade de uma auditoria completa.","HARD GATE: Deal inativo há >60 dias. Requalificação obrigatória. | REVISÃO URGENTE: 652d funil, 245d inativo, nunca mudou fase | OPORTUNIDADE ESTAGNADA | QUALIFICAÇÃO BANT AUSENTE | VENDEDOR COM BAIXA TAXA DE CONVERSÃO",Oportunidade há 21 meses sem evolução de fase,"Qual é o novo cronograma oficial para a finalização da separação da Polícia Penal e o reinício das contratações? | O valor de 36.000 e o produto 'Business Starter' refletem o escopo atual, considerando a solicitação anterior de 500 licenças? | O vendedor confirmou se o contato principal ainda é o decisor após a reestruturação interna?","BANT AUSENTE, ALERTA DE ESTAGNAÇÃO, REVISÃO URGENTE NECESSÁRIA, ESTAGNADO POR FALTA DE: METRICS, QUALIFICAÇÃO BANT AUSENTE, VENDEDOR COM BAIXA TAXA DE CONVERSÃO, OPORTUNIDADE ESTRATÉGICA GTM 2026","Inatividade crítica de 245 dias., Qualificação BANT ausente (confirmado por flag e descrição vazia)., Escopo e valor desatualizados ou incorretos (incoerência entre 500 licenças e valor de 36k).",REQUALIFICAR,"Revisar imediatamente o status do projeto junto ao cliente. Se a suspensão for indefinida, o negócio deve ser encerrado como 'Perdido por Reestruturação'. Se houver um novo cronograma, o valor e a data de fechamento devem ser validados e o BANT qualificado.",Perda por inatividade prolongada e suspensão do projeto devido a mudanças estruturais internas do cliente.,11,0,0,0,9,Valor alterado 9x,ESTÁVEL (Risco:50%),Fase:0d | Valor:-0.66%/d | Ativ:0%,Sim,LUCIANA FONSECA,São Paulo,CRM,-,,,,,1/30/2026
2026-01-30T03:44:20.275Z,SEAP-138817--SEAPI_ExpointerRS,SEAPI,NOVO CLIENTE,Acelerador de Layers Cartográficos | Acelerador para Geolocalização de Ativos | Aplicativo de bot e acelerador CCAI | Doc Intelligence | GCP Consumo Nuevo | Servicios Profesionales Producto,Gabriel Leick,500000,394400,Calificar,Pipeline,FY26-Q2,26/06/2026,157,15,2,1.6,Reuniones / Videoconferencia:1,0,BAIXA,PIPELINE,50,"Oportunidade com escopo detalhado e necessidade clara, mas em fase inicial (10%) para um novo cliente, exigindo validação urgente de BANT e aumento da cadência de engajamento qualificado.",16,"Metrics, Buyer, Process, Pain, Champion",Criteria,25,"Budget, Authority, Need",Timing,"O deal está na fase 'Calificar' (10%) e possui uma descrição de escopo robusta (mapeamento digital para Expointer/SEAPI), o que é positivo. No entanto, o valor é alto ($500k) para a fase atual e o cliente é novo. A qualidade do engajamento é classificada como BAIXA, com apenas 2 ações registradas que mencionam apenas a criação no Partner Advantage e 'Agenda Comercial', sem evidência de conversas sobre Budget, Autoridade ou Cronograma (BANT A/B/T). A confiança é moderada, pois o potencial existe, mas a qualificação é superficial.",,OK,"Quem é o decisor (Autoridade) na SEAPI e na PROCERGS para este projeto? | O orçamento de $500k está alocado e aprovado para a solução de mapeamento digital (Budget)? | Qual o cronograma detalhado para a fase de concepção e implementação, dada a data de fechamento em Junho/2026?","BANT AUSENTE, NOVO CLIENTE","BANT A/B/T ausente ou não registrado nas atividades., Engajamento de baixa qualidade para um deal de $500k em fase inicial., Novo Cliente (maior risco de qualificação).",AUMENTAR-CADENCIA,"O vendedor deve registrar imediatamente as evidências de validação de Budget, Autoridade e Timeline (BANT) e agendar o próximo marco de qualificação. A cadência de atividades significativas deve ser aumentada para justificar o valor e o prazo de fechamento.",Falha na qualificação BANT (Budget e Autoridade) devido ao engajamento superficial em fase inicial para um novo cliente.,4,0,0,0,1,OK,ESTÁVEL (Risco:60%),Fase:0d | Valor:0%/d | Ativ:100%,Sim,GABRIEL LEICK,Rio Grande do Sul,CRM,ANUAL x 1 ano,0,0,500000,0,1/30/2026
2026-01-30T03:44:20.275Z,SEAP-138806-SEAPI-Agricola,SEAPI,NOVO CLIENTE,Acelerador de Layers Cartográficos | Acelerador para Geolocalização de Ativos | Doc Intelligence | GCP Consumo Nuevo | Monitoramento Áreas Preservação | Servicios Profesionales Producto,Gabriel Leick,550000,444400,Evaluación,Pipeline,FY26-Q2,30/06/2026,161,15,1,1,Reuniones / Videoconferencia:1,13,BAIXA,PIPELINE,50,"Oportunidade com escopo bem definido, mas em fase inicial (20%) e com 13 dias de inatividade, exigindo revalidação do engajamento.",32,"Metrics, Buyer, Process, Champion","Criteria, Pain",50,"Budget, Authority","Need, Timing","O projeto possui uma descrição técnica detalhada e envolve stakeholders importantes (PROCERGS), indicando potencial. No entanto, a fase é inicial (Evaluación), o registro de atividade é vago ('Agenda Comercial'), e a inatividade de 13 dias sugere perda de momentum. É crucial aumentar a cadência e detalhar os próximos passos de qualificação (BANT).",,OK,Qual foi o resultado da 'Agenda Comercial' e qual o próximo marco de qualificação (BANT)? | O envolvimento da PROCERGS está formalizado? Quem é o decisor técnico e orçamentário na SEAPI? | Qual o plano para mitigar a inatividade de 13 dias e garantir o fechamento em 30/06/2026?,"BANT AUSENTE, INATIVO-13D","13 dias de inatividade em fase inicial (Evaluación), Registro de atividade vago ('Agenda Comercial'), Ausência de evidência de qualificação BANT no log.",AUMENTAR-CADENCIA,Contatar o cliente imediatamente para agendar o próximo marco de qualificação e atualizar o CRM com detalhes da 'Agenda Comercial' e próximos passos claros.,Perda de momentum e desqualificação silenciosa devido à baixa cadência de engajamento.,10,0,0,1,2,OK,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:-89%,Sim,GABRIEL LEICK,Rio Grande do Sul,CRM,ANUAL x 1 ano,0,0,550000,0,1/30/2026
2026-01-30T03:44:20.275Z,SDAÀ-133135-Serviço de Apoio às Micro e Pequenas Empresas do Rio Grande do Sul-,SEBRAE/RS,NOVO CLIENTE,GCP Consumo Nuevo,Gabriel Leick,20000,2400,Calificar,Pipeline,FY26-Q2,30/06/2026,288,142,1,1,Reuniones / Videoconferencia:1,52,BAIXA,PIPELINE,15,"Baixa confiança devido à estagnação crítica de 52 dias na fase inicial de qualificação, indicando que os próximos passos definidos não foram executados.",32,"Metrics, Buyer, Process, Champion","Criteria, Pain",50,"Authority, Timing","Budget, Need","O deal está parado há 52 dias na fase Calificar (10%). A única atividade registrada é a reunião inicial de apresentação (Set/25). O cliente se comprometeu a realizar uma análise de consumo e aguardar a construção de uma calculadora de custos, mas não há evidência de progresso ou follow-up. As flags de Estagnação e Desqualificação Precoce confirmam o alto risco de perda, especialmente considerando que o vendedor tem baixa taxa de conversão.",HARD GATE: Deal com >90 dias e <3 atividades. Sugerido arquivamento. | VELOCITY: DEAL ESTAGNADO | OPORTUNIDADE ESTAGNADA | VENDEDOR COM BAIXA TAXA DE CONVERSÃO,OK,Qual o status da análise de consumo de nuvem que o cliente se comprometeu a realizar? | A calculadora de custos baseada na Ata de Registro de Preço foi construída e apresentada ao cliente? | Qual é o contato atual e o próximo passo agendado para sair da estagnação?,"ALERTA DE ESTAGNAÇÃO, DESQUALIFICAÇÃO PRECOCE, NOVO CLIENTE, INATIVO 52 DIAS, VENDEDOR COM BAIXA TAXA DE CONVERSÃO, OPORTUNIDADE ESTRATÉGICA GTM 2026","Inatividade crítica de 52 dias na fase de qualificação (Calificar)., Falta de evidência de execução dos próximos passos definidos (análise de consumo e calculadora de custos)., Deal em fase inicial após 4.5 meses de criação.",ENCERRAR-INATIVO,"Exigir contato imediato para validar o status da análise de consumo do cliente e a construção da calculadora de custos. Se o BANT não puder ser confirmado em 7 dias, o deal deve ser encerrado.","Perda por inatividade e desqualificação precoce, visto que o cliente não avançou na avaliação interna necessária para prosseguir.",7,0,0,0,1,OK,ESTAGNADO (Risco:90%),Fase:0d | Valor:0%/d | Ativ:0%,Sim,GABRIEL LEICK,Rio Grande do Sul,CRM,ANUAL x 1 ano,0,0,20000,0,1/30/2026
2026-01-30T03:44:20.275Z,#Sprint2 #Vertex AI SSBD-125948--[GCP] SEBRAE GO_AgentSpace_ARP 04/2024,SEBRAE-GO - Serviço Brasileiro de Apoio às Micro e Pequenas Empresas (GO),BASE INSTALADA,Google Agentspace Enterprise,Carlos Moll,42120,39312,Propuesta,Upside,FY26-Q2,17/04/2026,360,288,2,1.6,Reuniones / Videoconferencia:1,214,BAIXA,PIPELINE,15,"A oportunidade está estagnada há 214 dias, possui múltiplas bandeiras de risco (BANT Ausente, Estagnação) e sofreu várias alterações na data de fechamento, indicando falta de controle.",32,"Metrics, Buyer, Pain, Champion","Criteria, Process",0,"Budget, Authority, Need, Timing",-,"O deal está na fase 'Propuesta' (60%), mas a inatividade de 214 dias é crítica e contradiz o estágio avançado. O histórico de atividades é mínimo (2 ações) e a descrição CRM está vazia. A data de fechamento foi empurrada para 17/04/2026, o que é um forte indicador de que o deal está stale e foi postergado para evitar o encerramento.","HARD GATE: Deal com >90 dias e <3 atividades. Sugerido arquivamento. | REVISÃO URGENTE: 284d funil, 214d inativo, 178d sem mudança fase | OPORTUNIDADE ESTAGNADA | QUALIFICAÇÃO BANT AUSENTE",OK,Qual foi o último contato com o decisor e qual o status atual do orçamento (BANT)? | Por que a oportunidade permaneceu inativa por 214 dias após a apresentação da solução AgentSpace? | Qual é o plano de ação específico para reverter a estagnação e garantir o fechamento até 17/04/2026?,"DESQUALIFICAÇÃO PRECOCE, REVISÃO URGENTE NECESSÁRIA, ALERTA DE ESTAGNAÇÃO, QUALIFICAÇÃO BANT AUSENTE, DEAL STALE, OPORTUNIDADE ESTRATÉGICA GTM 2026","Inatividade extrema (214 dias) em fase de Proposta (60%), Qualificação BANT ausente (confirmado por flag do sistema), Múltiplas datas de fechamento alteradas (slippage), Descrição CRM vazia",ENCERRAR-INATIVO,"O proprietário deve realizar uma reunião de requalificação BANT completa em 7 dias. Se não houver evidência de engajamento e avanço na qualificação, o deal deve ser encerrado imediatamente.","O deal está morto/stale e está poluindo o pipeline, necessitando de encerramento imediato ou requalificação forçada.",15,0,0,2,5,Valor alterado 5x,ESTÁVEL (Risco:60%),Fase:0d | Valor:0%/d | Ativ:0%,Sim,CARLOS MOLL,Goiás,CRM,-,,,,,1/30/2026
2026-01-30T03:44:20.275Z,#Sprint2 #Vertex AI SMSB-125212--[GCP] SEBRAE MS_Reformulação Clipping,Sebrae MS - Serviço Brasileiro de Apoio às Micro e Pequenas Empresas,NOVO CLIENTE,GCP Consumo,Carlos Moll,20000,2400,Evaluación,Pipeline,FY26-Q2,30/04/2026,330,245,2,1.6,Reuniones / Videoconferencia:1,195,BAIXA,PIPELINE,25,Baixa confiança devido à inatividade extrema (195 dias) e qualificação inicial fraca (20% de probabilidade).,16,"Metrics, Buyer, Process, Pain, Champion",Criteria,0,"Budget, Authority, Need, Timing",-,"O negócio está na fase de Avaliação (20%) desde a sua criação em junho de 2025. A inatividade de 195 dias é crítica e sugere que a oportunidade está estagnada ou abandonada. O histórico mostra que a data de fechamento foi adiada de julho de 2025 para abril de 2026, indicando falta de urgência ou bloqueio. A baixa contagem de atividades (2) e a descrição vazia do CRM reforçam a necessidade de requalificação imediata ou encerramento.",,OK,Qual foi o último contato real com o cliente e qual foi o motivo da inatividade de 195 dias? | O cenário de 'storage' apresentado foi aceito? Qual é o próximo marco técnico ou comercial? | Quem é o decisor (Authority) e qual é o orçamento (Budget) alocado para este projeto de GCP Consumo?,"INATIVO-CRITICO, BANT AUSENTE, DATA-RISCO","Inatividade crítica de 195 dias., Qualificação BANT ausente ou desatualizada., Descrição do CRM vazia.",ENCERRAR-INATIVO,O AE deve fornecer evidência de engajamento recente e plano de ação claro nas próximas 48h ou a oportunidade será encerrada por inatividade.,Perda da oportunidade devido à estagnação e falta de prioridade do cliente ou do AE.,9,0,0,1,1,OK,ESTÁVEL (Risco:60%),Fase:0d | Valor:0%/d | Ativ:0%,Sim,CARLOS MOLL,Mato Grosso do Sul,CRM,-,0,0,0,0,1/30/2026
2026-01-30T03:44:20.275Z,#Sprint2 #Vertex AI SMSB-125211--[GCP] SEBRAE MS_Storage (UCOM),Sebrae MS - Serviço Brasileiro de Apoio às Micro e Pequenas Empresas,NOVO CLIENTE,GCP Consumo,Carlos Moll,30000,3600,Evaluación,Pipeline,FY26-Q2,30/04/2026,330,245,2,1.6,Reuniones / Videoconferencia:1,217,BAIXA,PIPELINE,10,A confiança é muito baixa devido à inatividade crítica de 217 dias em um deal de novo cliente que ainda está na fase inicial (20%).,16,"Metrics, Buyer, Process, Pain, Champion",Criteria,0,"Budget, Authority, Need, Timing",-,"O deal foi criado há quase 8 meses e não registrou atividade substancial por 217 dias. O histórico mostra um deslizamento significativo da data de fechamento (de Jul/2025 para Abr/2026). A descrição do CRM está vazia e as últimas atividades registradas são de validação inicial, não de engajamento de valor. Este é um deal 'stale' que precisa ser auditado para encerramento imediato, a menos que haja evidência de re-engajamento recente não registrada.",,OK,"Qual foi o motivo da inatividade de 217 dias? O cliente parou de responder ou o projeto foi suspenso? | Qual é a evidência de que a data de fechamento (30/04/2026) é realista, dado o estágio inicial e a falta de engajamento? | Quais são os critérios BANT (Budget, Authority, Need, Timeline) validados para este novo cliente?","BANT AUSENTE, INATIVO CRÍTICO, NOVO CLIENTE","Inatividade crítica de 217 dias., Ausência de descrição de qualificação no CRM., Engajamento de baixa qualidade, focado apenas em registro inicial e não em valor/próximos passos.",ENCERRAR-INATIVO,"O proprietário deve fornecer evidência de re-engajamento e qualificação (BANT) nas últimas 30 dias. Caso contrário, o deal deve ser encerrado para limpar o pipeline.","O deal está 'stale' e provavelmente perdido, inflando artificialmente o pipeline.",9,0,0,1,1,OK,ESTÁVEL (Risco:60%),Fase:0d | Valor:0%/d | Ativ:0%,Sim,CARLOS MOLL,Mato Grosso do Sul,CRM,-,0,0,0,0,1/30/2026
