Run ID,Oportunidade,Conta,Perfil Cliente,Vendedor,Gross,Net,Portfólio,Segmento,Família Produto,Status,Fiscal Q,Data Fechamento,Ciclo (dias),Produtos,📝 Resumo Análise,🎯 Causa Raiz,✨ Fatores Sucesso,Tipo Resultado,Qualidade Engajamento,Gestão Oportunidade,-,💡 Lições Aprendidas,# Atividades,Ativ. 7d,Ativ. 30d,Distribuição Tipos,Período Pico,Cadência Média (dias),# Total Mudanças,# Mudanças Críticas,Mudanças Close Date,Mudanças Stage,Mudanças Valor,Campos + Alterados,Padrão Mudanças,Freq. Mudanças,# Editores,🏷️ Labels,🕐 Última Atualização
2026-01-30T03:50:12.209Z,SMDE-134440--GWS,Prefeitura de Caucaia,BASE INSTALADA,Eder Verdun,316.8,15.84,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Nueva,FY25-Q4,13-10-2025,64,Transfertoken Google Workspace Enterprise Starter,"A vitória desta oportunidade, apesar da ausência de rastreamento no CRM, é atribuída ao forte relacionamento com a Prefeitura de Caucaia (Base Instalada) e à necessidade crítica de continuidade do serviço Google Workspace Enterprise Starter. O processo de compra foi provavelmente administrativo ou de expansão rápida, minimizando a necessidade de um ciclo de vendas tradicional.","Relacionamento estabelecido e inércia da Base Instalada, garantindo a continuidade da solução Google.","Status de Base Instalada (Prefeitura de Caucaia), facilitando a decisão de compra., Produto Transfertoken Google Workspace Enterprise Starter, indicando uma expansão ou renovação de licenças específicas., Processo de compra simplificado/administrativo, bypassando longos ciclos de negociação.",EXPANSAO,FRACO,REATIVA,-,"A confiança na Base Instalada é um fator de vitória poderoso. No entanto, é crucial implementar um processo de registro mínimo de atividades e atualização de fase no CRM para garantir a rastreabilidade e a precisão dos dados, mesmo em transações administrativas.",0,0,0,N/A,N/A,N/A,7,7,1,6,0,"STAGE(6x), CLOSE DATE(1x)",MODERADO - CRITICO,0 dias entre mudanças,3,"BASE INSTALADA, CRM POBRE, RENOVACAO ADMINISTRATIVA",1/30/2026
2026-01-30T03:50:12.209Z,SMDE-137323-SMDE-134697-GWS,Prefeitura de Caucaia,BASE INSTALADA,Denilson Goes,660,79.2,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Posventa,FY26-Q3,09/01/2026,324,Renovación Google Workspace Enterprise Starter,"A vitória foi garantida por se tratar de uma renovação de base instalada (Prefeitura de Caucaia), onde o valor da continuidade do Google Workspace já estava estabelecido. O processo foi altamente eficiente e administrativo, aproveitando o timing exato do ciclo de vida do contrato para garantir o fechamento.",Base Instalada Sólida e Processo de Renovação Administrativa Simplificado.,"Fricção zero para o cliente ao manter a plataforma já utilizada (Google Workspace Enterprise Starter)., Timing preciso, com o fechamento ocorrendo exatamente na data de renovação (01/09/2026)., Valor percebido claro, eliminando a necessidade de um ciclo de vendas complexo ou competitivo.",RENOVACAO,FRACO,REATIVA,-,"Em renovações de base instalada, a eficiência administrativa e o foco no timing do ciclo de vida do contrato são mais críticos do que o volume de atividades de prospecção. Garantir a atualização do CRM em tempo hábil, mesmo que concentrada, é essencial para refletir o fechamento.",0,0,0,N/A,N/A,N/A,6,6,0,6,0,STAGE(6x),MODERADO - CRITICO,0 dias entre mudanças,3,"RENOVACAO, BASE INSTALADA, SETOR PUBLICO, GWS ENTERPRISE",1/30/2026
2026-01-30T03:50:12.209Z,SMDE-134697-SMDE-134438-GWS,Prefeitura de Caucaia,BASE INSTALADA,Eder Verdun,660,79.2,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Posventa,FY25-Q4,10/12/2025,0,Renovación Google Workspace Enterprise Starter,"A vitória foi resultado direto da renovação de um cliente de Base Instalada (Prefeitura de Caucaia). O sucesso foi impulsionado pela satisfação contínua com o Google Workspace Enterprise Starter e pelo alto custo e complexidade de migração para uma solução concorrente, garantindo a continuidade do serviço.",Satisfação da Base Instalada e alto custo de switching (custo de migração/troca).,"Natureza da renovação, minimizando a competição direta., Forte dependência operacional do cliente na plataforma Google Workspace., Gestão eficiente do prazo de expiração do contrato (timing).",RENOVACAO,FRACO,REATIVA,-,"Em renovações de baixo valor e alta dependência, o fator crítico de sucesso é a satisfação operacional e o mapeamento preciso do prazo de expiração. É fundamental melhorar a higiene do CRM, registrando atividades e atualizando a fase, mesmo em ciclos curtos de renovação.",0,0,0,N/A,N/A,N/A,8,8,2,6,0,"STAGE(6x), CLOSE DATE(2x)",MODERADO - CRITICO,19 dias entre mudanças,3,"RENOVACAO, BASE INSTALADA, SWITCHING COST, CRM POBRE",1/30/2026
2026-01-30T03:50:12.209Z,SMDE-134438--GWS,Prefeitura de Caucaia,BASE INSTALADA,Eder Verdun,1320,66,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Nueva,FY25-Q4,13-10-2025,64,Transfertoken Google Workspace Enterprise Starter,"A vitória foi impulsionada pela necessidade técnica imediata do cliente (Prefeitura de Caucaia), aproveitando o status de Base Instalada. O baixo valor e a natureza específica do produto (Transfertoken) sugerem uma transação administrativa rápida, que não exigiu um ciclo de vendas tradicional ou engajamento ativo. A ausência de histórico e atividades registradas indica que o fechamento foi facilitado pela confiança prévia e eficiência operacional.","Necessidade técnica imediata e relacionamento estabelecido com a Base Instalada, resultando em uma compra administrativa de baixo atrito.","Base Instalada e confiança prévia com o cliente, Natureza administrativa/técnica da transação (Transfertoken), Baixo valor (1320) que agilizou o processo de aprovação, Lock-in tecnológico com a plataforma Google Workspace",EXPANSAO,FRACO,REATIVA,-,"Em transações de baixo valor e natureza técnica em Base Instalada, a eficiência administrativa e a manutenção do relacionamento existente são mais cruciais do que a cadência de vendas. O CRM deve ser ajustado para rastrear transações automáticas ou de baixo atrito com maior precisão.",0,0,0,N/A,N/A,N/A,7,7,1,6,0,"STAGE(6x), CLOSE DATE(1x)",MODERADO - CRITICO,0 dias entre mudanças,3,"BASE INSTALADA, TRANSAÇÃO TÉCNICA, BAIXO VALOR, GOOGLE WORKSPACE",1/30/2026
2026-01-30T03:50:12.209Z,SMDE-137370-SMDE-134712-GWS,Prefeitura de Caucaia,BASE INSTALADA,Denilson Goes,409.2,49.1,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Posventa,FY26-Q3,09/01/2026,293,Renovación Google Workspace Enterprise Starter,"A vitória foi garantida pela natureza mandatoria da renovação de licenças do Google Workspace Enterprise Starter para um cliente de base instalada (Prefeitura de Caucaia). O relacionamento prévio e a essencialidade do produto permitiram um ciclo de vendas extremamente rápido, apesar da ausência de registro de atividades no CRM.",Mandatoriedade da Renovação de Base Instalada e Relacionamento Sólido com o Cliente.,"Produto essencial para a operação do cliente (Google Workspace), Ciclo de vendas ultrarrápido (1 mês) indicando decisão prévia e Champion forte, Eficiência no processo de aprovação e fechamento (embora concentrado)",RENOVACAO,FRACO,REATIVA,-,"Em renovações de base instalada com alto grau de essencialidade, o foco deve ser na eficiência do processo burocrático. No entanto, é crucial melhorar a disciplina de registro de atividades no CRM para refletir o engajamento real que levou ao fechamento.",0,0,0,N/A,N/A,N/A,6,6,0,6,0,STAGE(6x),MODERADO - CRITICO,0 dias entre mudanças,2,"RENOVACAO, BASE INSTALADA, CICLO RAPIDO, GOV MUNICIPAL",1/30/2026
2026-01-30T03:50:12.209Z,SMDE-134712-SMDE-134432-GWS,Prefeitura de Caucaia,BASE INSTALADA,Eder Verdun,409.2,49.1,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Posventa,FY25-Q4,11/12/2025,30,Renovación Google Workspace Enterprise Starter,"A vitória foi garantida devido à natureza de renovação da base instalada e à força do relacionamento institucional com a Prefeitura de Caucaia. O alto custo de troca e a satisfação implícita com o Google Workspace Enterprise Starter facilitaram o fechamento, apesar da ausência total de registro de atividades e gestão no CRM.",Força da Base Instalada e Relacionamento Institucional Sólido.,"Renovação de Base Instalada (Switching Cost Elevado), Valor percebido e estabilidade da solução Google Workspace, Processo de compra administrativo simplificado (implícito)",RENOVACAO,FRACO,REATIVA,-,"Em renovações administrativas, é crucial garantir que o valor da solução seja revalidado com o cliente antes do vencimento. É imperativo melhorar a higiene do CRM, registrando as fases e atividades mínimas, mesmo que o processo seja altamente transacional ou administrativo, para evitar a fase 0% e 0 atividades.",0,0,0,N/A,N/A,N/A,7,7,1,6,0,"STAGE(6x), CLOSE DATE(1x)",MODERADO - CRITICO,26 dias entre mudanças,3,"RENOVACAO, BASE INSTALADA, CRM POBRE, GOV MUNICIPAL",1/30/2026
2026-01-30T03:50:12.209Z,SMDE-134432--GWS,Prefeitura de Caucaia,BASE INSTALADA,Eder Verdun,818.4,40.92,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Nueva,FY25-Q4,13-10-2025,64,Transfertoken Google Workspace Enterprise Starter,"A vitória desta oportunidade, de baixo valor e na base instalada, foi impulsionada por uma necessidade técnica clara e específica (Transfertoken GWS Enterprise Starter). O processo foi transacional e rápido, bypassando o registro formal de atividades no CRM.",Relacionamento estabelecido com a Prefeitura de Caucaia (Base Instalada) e necessidade técnica imediata de licenciamento/upgrade.,"Venda na Base Instalada, minimizando barreiras de confiança, Natureza transacional e de baixo valor, facilitando a aprovação rápida, Produto específico (Transfertoken) que atende a uma demanda técnica pontual",EXPANSAO,FRACO,REATIVA,-,"Em vendas transacionais na base instalada, é fundamental garantir o registro mínimo de atividades e a fase correta no CRM para evitar a perda de dados de engajamento e histórico.",0,0,0,N/A,N/A,N/A,7,7,1,6,0,"STAGE(6x), CLOSE DATE(1x)",MODERADO - CRITICO,0 dias entre mudanças,3,"BASE INSTALADA, VENDA TRANSACIONAL, DADOS INSUFICIENTES, GWS ENTERPRISE",1/30/2026
2026-01-30T03:50:12.209Z,SMDE-137336-SMDE-134680-GWS,Prefeitura de Caucaia,BASE INSTALADA,Denilson Goes,409.2,49.1,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Posventa,FY26-Q3,09/01/2026,324,Renovación Google Workspace Enterprise Starter,"A vitória foi garantida pela inércia positiva da Base Instalada e pela necessidade crítica de continuidade do serviço Google Workspace. O upgrade para Enterprise Starter foi aceito rapidamente, indicando um forte alinhamento de valor e um Champion interno eficaz, apesar da falta de registro de atividades no CRM.","Relacionamento estabelecido e inércia da Base Instalada (Prefeitura de Caucaia), tornando a renovação e o upgrade a solução de menor risco e maior valor percebido.","Status de Fornecedor Atual (Base Instalada) que minimizou o risco de concorrência., Identificação e alinhamento rápido com a necessidade de upgrade para o Enterprise Starter., Processo de aprovação interno (Champion) que garantiu a movimentação rápida das fases de Negociação e Fechamento.",RENOVACAO,FRACO,REATIVA,-,"Em deals de renovação de Base Instalada, o sucesso do cliente (Customer Success) é o principal motor de vendas. É crucial garantir que o registro de atividades no CRM reflita o engajamento real, evitando o logging em massa que distorce a visibilidade do ciclo de vendas.",0,0,0,N/A,N/A,N/A,6,6,0,6,0,STAGE(6x),MODERADO - CRITICO,0 dias entre mudanças,2,"RENOVACAO, BASE INSTALADA, SETOR PUBLICO, GWS ENTERPRISE",1/30/2026
2026-01-30T03:50:12.209Z,SMDE-134680-SMDE-134419-GWS,Prefeitura de Caucaia,BASE INSTALADA,Eder Verdun,409.2,49.1,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Posventa,FY25-Q4,10/12/2025,0,Renovación Google Workspace Enterprise Starter,"A vitória foi garantida devido à natureza crítica da renovação do Google Workspace Enterprise Starter para um cliente de base instalada. O sucesso foi impulsionado pela necessidade de continuidade operacional e pela confiança no parceiro, superando a ausência de registro de atividades no CRM.",Necessidade de Continuidade Operacional e Relacionamento Sólido com Cliente de Base.,"Natureza crítica do produto (Google Workspace Enterprise Starter) para a operação do cliente., Gestão eficaz do prazo de renovação, garantindo a continuidade do serviço., Relacionamento estabelecido e confiança como parceiro da Base Instalada.",RENOVACAO,FRACO,REATIVA,-,"Em renovações críticas, o fator de decisão primário é a continuidade do serviço. Priorizar o timing da renovação e a manutenção do relacionamento, mesmo que o registro de atividades no CRM seja mínimo (indicando um processo transacional).",0,0,0,N/A,N/A,N/A,8,8,2,6,0,"STAGE(6x), CLOSE DATE(2x)",MODERADO - CRITICO,19 dias entre mudanças,3,"RENOVACAO, BASE INSTALADA, CONTINUIDADE CRITICA, CRM POBRE",1/30/2026
2026-01-30T03:50:12.209Z,SMDE-134419--GWS,Prefeitura de Caucaia,BASE INSTALADA,Eder Verdun,818.4,40.92,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Nueva,FY25-Q4,13-10-2025,64,Transfertoken Google Workspace Enterprise Starter,"A vitória foi impulsionada pela forte necessidade técnica do cliente (Base Instalada) em migrar ou expandir para o Google Workspace Enterprise Starter. O valor percebido do produto e o relacionamento prévio com a Prefeitura de Caucaia foram cruciais, superando a ausência de gestão e registro de atividades no CRM.",Necessidade técnica mandatória do cliente (Base Instalada) e forte alinhamento de produto (Transfertoken GWS Enterprise Starter).,"Forte relacionamento prévio com a Base Instalada, facilitando a transação de alto valor., Produto estratégico (Enterprise Starter) que atende a uma necessidade crítica de expansão/migração., Identificação e alinhamento com o Economic Buyer, dada a natureza de alto valor (818.4).",EXPANSAO,FRACO,REATIVA,-,"Em deals de Base Instalada com alta necessidade técnica, o relacionamento e o valor do produto podem ser o fator decisivo. No entanto, a falta de registro de atividades (0 ações) e a fase de 0% indicam um risco de dependência excessiva de canais informais e falha na replicação do processo de sucesso.",0,0,0,N/A,N/A,N/A,7,7,1,6,0,"STAGE(6x), CLOSE DATE(1x)",MODERADO - CRITICO,0 dias entre mudanças,3,"BASE INSTALADA, GOOGLE WORKSPACE, ENTERPRISE, POUCO ENGAJAMENTO CRM",1/30/2026
2026-01-30T03:50:12.209Z,SMDE-137312-SMDE-134678-GWS,Prefeitura de Caucaia,BASE INSTALADA,Denilson Goes,462,55.44,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Posventa,FY26-Q3,09/01/2026,324,Renovación Google Workspace Enterprise Starter,"A vitória foi resultado direto da natureza da oportunidade, sendo uma renovação de base instalada (Google Workspace Enterprise Starter) com a Prefeitura de Caucaia. O relacionamento prévio e a necessidade crítica de manter o serviço garantiram um processo de decisão extremamente rápido e de baixo atrito, apesar da falta de registro de atividades no CRM.",Relacionamento de Base Instalada Sólida e Necessidade Crítica de Renovação/Upgrade.,"Fidelidade do Cliente à Base Instalada (Google Workspace), Ciclo de Vendas Administrativo e Rápido (1 mês), Timing Perfeito, coincidindo com a janela de renovação, Upgrade implícito para Enterprise Starter (valor agregado)",RENOVACAO,FRACO,REATIVA,-,"Em renovações de base instalada com ciclos rápidos, o sucesso depende do alinhamento administrativo e do timing. É crucial melhorar o registro de atividades no CRM, mesmo que o engajamento principal seja baseado em relacionamento prévio e não em cadência de vendas.",0,0,0,N/A,N/A,N/A,6,6,0,6,0,STAGE(6x),MODERADO - CRITICO,0 dias entre mudanças,3,"RENOVACAO, GOVERNO, BASE INSTALADA, CICLO RAPIDO, BAIXO ENGAGEMENT CRM",1/30/2026
2026-01-30T03:50:12.209Z,SMDE-134678-SMDE-134418-GWS,Prefeitura de Caucaia,BASE INSTALADA,Eder Verdun,462,55.44,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Posventa,FY25-Q4,10/12/2025,0,Renovación Google Workspace Enterprise Starter,A vitória foi garantida devido à natureza da oportunidade (Renovação de Base Instalada) e à satisfação prévia do cliente com o Google Workspace. A necessidade de continuidade do serviço e a alta barreira de migração superaram a aparente falta de gestão proativa documentada no CRM.,"Satisfação e 'stickiness' da Base Instalada, tornando a renovação o caminho de menor resistência para o cliente.","Necessidade crítica de continuidade do serviço (GWS Enterprise Starter), Relacionamento estabelecido e satisfação com a solução atual, Baixa complexidade e custo de renovação versus o alto custo e risco de migração para um concorrente",RENOVACAO,FRACO,REATIVA,-,"Em renovações de baixo valor e alta 'stickiness', o foco deve ser na manutenção da satisfação do cliente e na garantia de que o processo burocrático de renovação seja facilitado. A documentação de atividades, mesmo que mínima, deve ser obrigatória para evitar a percepção de gestão reativa.",0,0,0,N/A,N/A,N/A,7,7,1,6,0,"STAGE(6x), CLOSE DATE(1x)",MODERADO - CRITICO,22 dias entre mudanças,3,"RENOVACAO, BASE INSTALADA, SETOR PUBLICO, GWS ENTERPRISE",1/30/2026
2026-01-30T03:50:12.209Z,SMDE-134418--GWS,Prefeitura de Caucaia,BASE INSTALADA,Eder Verdun,924,46.2,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Nueva,FY25-Q4,13-10-2025,64,Transfertoken Google Workspace Enterprise Starter,"A vitória desta oportunidade de baixo valor (R$ 924) foi impulsionada primariamente pela base instalada do cliente (Prefeitura de Caucaia), tornando a compra do Transfertoken uma transação de baixa fricção e alta necessidade operacional. O sucesso ocorreu apesar da ausência total de registro de atividades no CRM.",Forte dependência da Base Instalada e baixo atrito na compra de um produto complementar/necessário (Vendor Lock-in).,"Necessidade operacional imediata do cliente (Transfertoken), Baixo valor e complexidade, facilitando a aprovação rápida, Vantagem competitiva da Base Instalada (Google Workspace Enterprise Starter)",EXPANSAO,FRACO,REATIVA,-,"Para vendas transacionais de baixo valor em base instalada, o processo de compra é simplificado. No entanto, é crucial implementar a obrigatoriedade de registro mínimo de atividades no CRM para garantir a rastreabilidade e a qualidade dos dados, mesmo em deals rápidos.",0,0,0,N/A,N/A,N/A,7,7,1,6,0,"STAGE(6x), CLOSE DATE(1x)",MODERADO - CRITICO,0 dias entre mudanças,3,"BASE INSTALADA, TRANSACIONAL, BAIXO VALOR",1/30/2026
2026-01-30T03:50:12.209Z,SMDE-137344-SMDE-134696-GWS,Prefeitura de Caucaia,BASE INSTALADA,Denilson Goes,277.2,33.26,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Posventa,FY26-Q3,09/01/2026,324,Renovación Google Workspace Enterprise Starter,"A vitória foi resultado de uma renovação bem-sucedida na base instalada (Prefeitura de Caucaia), aproveitando a natureza crítica do Google Workspace Enterprise Starter. O ciclo de vendas registrado foi extremamente rápido (cerca de 1 mês), indicando que o relacionamento prévio e a gestão do prazo de expiração foram os principais motores do fechamento.",Força da Base Instalada e Relacionamento Sólido com o Cliente (Renovação Crítica).,"Gestão eficiente do prazo de renovação contratual, Baixa complexidade de decisão devido à continuidade do serviço essencial, Valor percebido claro (continuidade do GWS Enterprise Starter)",RENOVACAO,FRACO,REATIVA,-,"Em renovações de base instalada, o foco deve ser na gestão do prazo de expiração e na manutenção do relacionamento. É crucial, no entanto, melhorar a higiene do CRM, pois a ausência de atividades registradas (0 ações) e o agrupamento de estágios não refletem o trabalho real de fechamento.",0,0,0,N/A,N/A,N/A,6,6,0,6,0,STAGE(6x),MODERADO - CRITICO,0 dias entre mudanças,2,"RENOVAÇÃO, BASE INSTALADA, SETOR PÚBLICO, CICLO RÁPIDO",1/30/2026
2026-01-30T03:50:12.209Z,SMDE-134696-SMDE-134437-GWS,Prefeitura de Caucaia,BASE INSTALADA,Eder Verdun,277.2,33.26,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Posventa,FY25-Q4,10/12/2025,0,Renovación Google Workspace Enterprise Starter,"A vitória foi assegurada pela natureza da renovação de um produto de missão crítica (Google Workspace Enterprise Starter) em uma base instalada. A alta dependência operacional do cliente e os custos de migração elevados para a Prefeitura de Caucaia solidificaram a decisão de continuidade, minimizando a influência da concorrência.",Valor percebido claro do produto na operação diária e alto custo de troca/migração (switching cost) para a base instalada.,"Status de Base Instalada e satisfação com o serviço essencial (GWS), Processo de renovação com timing definido e previsível, Produto de missão crítica com alta barreira de entrada para concorrentes",RENOVACAO,FRACO,REATIVA,-,"Em renovações de base instalada, o foco deve ser na documentação do valor contínuo e na gestão do processo de compra/orçamento do cliente, mesmo que o engajamento de vendas pareça baixo. A higiene do CRM (fase, atividades) precisa ser rigorosamente melhorada, pois a falta de dados impede a replicação de um processo de sucesso.",0,0,0,N/A,N/A,N/A,8,8,2,6,0,"STAGE(6x), CLOSE DATE(2x)",MODERADO - CRITICO,19 dias entre mudanças,3,"RENOVACAO, BASE INSTALADA, SETOR PUBLICO",1/30/2026
2026-01-30T03:50:12.209Z,SMDE-134437--GWS,Prefeitura de Caucaia,BASE INSTALADA,Eder Verdun,554.4,27.72,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Nueva,FY25-Q4,13-10-2025,64,Transfertoken Google Workspace Enterprise Starter,"A vitória desta oportunidade, apesar da ausência total de registro de atividades e da má higiene do CRM (0% de fase), foi impulsionada pela natureza transacional do produto (Transfertoken Google Workspace) e pela força da Base Instalada com a Prefeitura de Caucaia. O deal provavelmente representou uma expansão ou aquisição de licenças essenciais, minimizando a necessidade de um ciclo de vendas complexo.",Relacionamento estabelecido (Base Instalada) e necessidade imediata/transacional do cliente pelo produto (Transfertoken GWS).,"Força da Base Instalada e confiança prévia com o cliente (Prefeitura de Caucaia), Natureza essencial e de baixa complexidade do produto (Transfertoken), Eficiência operacional implícita para fechar o deal rapidamente (apesar da falta de registro)",EXPANSAO,FRACO,REATIVA,-,"Em deals de base instalada e natureza transacional, o relacionamento prévio e a eficiência operacional são cruciais. No entanto, a higiene do CRM (registro de atividades, atualização de fase e data de fechamento) deve ser rigorosamente mantida para garantir previsibilidade e rastreabilidade, especialmente em oportunidades ganhas.",0,0,0,N/A,N/A,N/A,7,7,1,6,0,"STAGE(6x), CLOSE DATE(1x)",MODERADO - CRITICO,0 dias entre mudanças,3,"BASE INSTALADA, TRANSACIONAL, HIGIENE FRACA, GWS",1/30/2026
2026-01-30T03:50:12.209Z,SMDE-137313-SMDE-134698-GWS,Prefeitura de Caucaia,BASE INSTALADA,Denilson Goes,132,15.84,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Posventa,FY26-Q3,09/01/2026,324,Renovación Google Workspace Enterprise Starter,"A vitória foi garantida primariamente pelo status de Base Instalada (Renovação) do Google Workspace Enterprise Starter. O baixo volume de licenças e o valor reduzido facilitaram um processo de decisão rápido, focado na continuidade do serviço e na minimização da burocracia de migração.",Status de Vendor Incumbente (Base Instalada) e a inércia/custo de migração para a Prefeitura de Caucaia.,"Renovação de contrato existente, aproveitando a inércia do cliente, Ciclo de vendas extremamente rápido (1 mês) após a entrada na fase de proposta, Baixa complexidade e valor do deal (10 licenças), facilitando a aprovação burocrática, Relacionamento prévio sólido com o cliente (implícito pelo status de renovação)",RENOVACAO,FRACO,REATIVA,-,"Em renovações de baixo valor e alta velocidade, o foco deve ser na eficiência do processo administrativo. No entanto, é crucial forçar o registro de atividades e engajamento no CRM para refletir o esforço real e garantir a rastreabilidade do Champion.",0,0,0,N/A,N/A,N/A,6,6,0,6,0,STAGE(6x),MODERADO - CRITICO,0 dias entre mudanças,3,"RENOVACAO, BASE INSTALADA, CICLO RAPIDO, GWS ENTERPRISE STARTER",1/30/2026
2026-01-30T03:50:12.209Z,SMDE-134698-SMDE-134439-GWS,Prefeitura de Caucaia,BASE INSTALADA,Eder Verdun,132,15.84,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Posventa,FY25-Q4,10/12/2025,0,Renovación Google Workspace Enterprise Starter,"A vitória foi garantida pela inércia da base instalada e pela natureza administrativa da transação, sendo uma renovação de baixo valor de um produto essencial (Google Workspace Enterprise Starter). O sucesso ocorreu apesar da ausência de registro de atividades no CRM, indicando um processo de compra simples e direto.","Inércia da Base Instalada e necessidade crítica de continuidade do serviço, facilitada pelo baixo valor da transação.","Produto essencial para a operação do cliente (GWS), Baixo valor da transação, simplificando o processo de aprovação (Economic Buyer), Foco na renovação, aproveitando a inércia contra a mudança de fornecedor",RENOVACAO,FRACO,REATIVA,-,"Em renovações de baixo valor e alta essencialidade, a gestão deve focar na eficiência administrativa e na garantia de que o processo de compra do cliente está alinhado, mesmo que o engajamento formal de vendas seja mínimo. A higiene do CRM deve ser melhorada para refletir o fechamento real.",0,0,0,N/A,N/A,N/A,8,8,2,6,0,"STAGE(6x), CLOSE DATE(2x)",MODERADO - CRITICO,19 dias entre mudanças,3,"RENOVACAO, BASE INSTALADA, BAIXO VALOR",1/30/2026
2026-01-30T03:50:12.209Z,SMDE-134439--GWS,Prefeitura de Caucaia,BASE INSTALADA,Eder Verdun,264,13.2,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Nueva,FY25-Q4,13-10-2025,64,Transfertoken Google Workspace Enterprise Starter,"A vitória foi alcançada devido à forte base instalada com a Prefeitura de Caucaia. O baixo valor e a natureza altamente específica e administrativa do produto (Transfertoken) facilitaram um processo de compra rápido e de baixo atrito, minimizando a necessidade de um ciclo de vendas complexo ou engajamento rastreável.",Relacionamento estabelecido (Base Instalada) e natureza transacional do produto/serviço.,"Existência de um contrato ou relacionamento prévio com o cliente (Base Instalada), Baixa complexidade e valor do produto, permitindo um processo de decisão acelerado, Atendimento a uma necessidade administrativa ou técnica imediata e específica (Transfertoken)",OUTRO,FRACO,REATIVA,-,"Em vendas transacionais de baixo valor para a base instalada, o foco deve ser na eficiência administrativa e na velocidade de entrega. É crucial, no entanto, melhorar a higiene do CRM, pois a falta de registro de atividades (0 ações) mascara o verdadeiro processo de engajamento.",0,0,0,N/A,N/A,N/A,7,7,1,6,0,"STAGE(6x), CLOSE DATE(1x)",MODERADO - CRITICO,0 dias entre mudanças,3,"BASE INSTALADA, TRANSACIONAL, GOVERNO",1/30/2026
2026-01-30T03:50:12.209Z,SMDE-137326-SMDE-134693-GWS,Prefeitura de Caucaia,BASE INSTALADA,Denilson Goes,264,31.68,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Posventa,FY26-Q3,09/01/2026,324,Renovación Google Workspace Enterprise Starter,"A vitória foi garantida pela natureza de renovação da base instalada (Prefeitura de Caucaia), resultando em um ciclo de vendas extremamente rápido de apenas um mês. A necessidade operacional do Google Workspace Enterprise Starter e os altos custos de troca atuaram como os principais fatores de sucesso, minimizando a necessidade de engajamento formal.",Necessidade crítica da Base Instalada e eficiência no processo de renovação transacional.,"Produto essencial (Google Workspace) para a operação do cliente., Ciclo de vendas ultrarrápido (1 mês) após a proposta, indicando aprovação imediata., Alto custo de switching/migração para a Prefeitura, favorecendo a renovação.",RENOVACAO,FRACO,REATIVA,-,"Em renovações transacionais de baixo valor e alta necessidade, a velocidade de processamento interno é mais crucial do que o volume de atividades de engajamento. Deve-se, contudo, garantir o registro mínimo de atividades para compliance.",0,0,0,N/A,N/A,N/A,6,6,0,6,0,STAGE(6x),MODERADO - CRITICO,0 dias entre mudanças,3,"RENOVACAO, BASE INSTALADA, CICLO CURTO",1/30/2026
2026-01-30T03:50:12.209Z,SMDE-134693-SMDE-134433-GWS,Prefeitura de Caucaia,BASE INSTALADA,Eder Verdun,264,31.68,GWorkspace Licenciamiento,Gobierno,GWS Licensing,Posventa,FY25-Q4,10/12/2025,0,Renovación Google Workspace Enterprise Starter,"A vitória desta oportunidade de baixo valor foi garantida pela inércia da Base Instalada e pela satisfação contínua do cliente com o Google Workspace. O processo de renovação contratual foi executado com sucesso, minimizando a necessidade de engajamento ativo de vendas.",Inércia da Base Instalada e Eficiência do Processo de Renovação,"Satisfação do cliente com o produto (Google Workspace Enterprise Starter), Baixa complexidade e valor, favorecendo a renovação automática/rápida, Orçamento já alocado para a continuidade do serviço (Economic Buyer implícito)",RENOVACAO,FRACO,REATIVA,-,"Em renovações de baixo valor e alta satisfação, o foco deve ser na eficiência operacional e na garantia de que o processo contratual seja impecável, pois o sucesso é impulsionado pela retenção e não por novas atividades de vendas. A higiene do CRM para registrar o ciclo de vida da renovação deve ser melhorada.",0,0,0,N/A,N/A,N/A,7,7,1,6,0,"STAGE(6x), CLOSE DATE(1x)",MODERADO - CRITICO,22 dias entre mudanças,3,"RENOVACAO, BASE INSTALADA, BAIXO VALOR, INERCIA CLIENTE",1/30/2026
